ortholog group	Spesies#sequence_id
FG6860	Aspergillus_fumigatus#gi, 70985310, ref, XP_748161.1, , Aspergillus_nidulans#AN8070, Aspergillus_oryzae#AO090003001344, Botrytis_cinerea#BC1G_02789.1, Schizosaccharomyces_pombe#gi, 19114155, ref, NP_593243.1, , Trichoderma_reesei#10640
FG6861	Aspergillus_fumigatus#gi, 70985550, ref, XP_748281.1, , Botrytis_cinerea#BC1G_14446.1, Chaetomium_globosum#CHG08648.1, Magnaporthe_grisea#MGG_07055.5, Neurospora_crassa#NCU10148.2, Sclerotinia_sclerotiorum#SS1G_02728.1
FG6863	Aspergillus_fumigatus#gi, 70996921, ref, XP_753215.1, , Aspergillus_nidulans#AN9361, Aspergillus_oryzae#AO090103000493, Botrytis_cinerea#BC1G_13910.1, Fusarium_graminearum#FG08002.1, Sclerotinia_sclerotiorum#SS1G_04343.1
FG687	Ashbya_gossypii#lcl, AFL008W, Aspergillus_fumigatus#gi, 70989823, ref, XP_749761.1, , Aspergillus_nidulans#AN7423, Aspergillus_oryzae#AO090001000751, Botrytis_cinerea#BC1G_13185.1, Candida_glabrata#gi, 50287931, ref, XP_446394.1, , Candida_lusitaniae#CLUG_00788.1, Chaetomium_globosum#CHG00616.1, Coccidioides_immitis#CIMG_04253.2, Cryptococcus_neoformans#gi, 58266158, ref, XP_570235.1, , Debaryomyces_hansenii#gi, 50406267, ref, XP_456619.1, , Fusarium_graminearum#FG10122.1, Kluyveromyces_lactis#gi, 50302901, ref, XP_451388.1, , Magnaporthe_grisea#MGG_00685.5, Neurospora_crassa#NCU03606.2, Phanerochaete_chrysosporium#jgi, Phchr1, 37038, gww2.1.285.1, Rhizopus_oryzae#RO3G_12935.1, Saccharomyces_bayanus#ORFP:365, Saccharomyces_castelli#ORFP:Scas_Contig670.20, Saccharomyces_cerevisiae#gi, 6319321, ref, NP_009404.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2364.3, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1902.6, Saccharomyces_mikatae#ORFP:319, Saccharomyces_paradoxus#ORFP:162, Schizosaccharomyces_pombe#gi, 19111884, ref, NP_595092.1, , Sclerotinia_sclerotiorum#SS1G_08173.1, Stagonospora_nodorum#SNU02875.1, Trichoderma_reesei#21816, Ustilago_maydis#UM05156.1, Yarrowia_lipolytica#gi, 50553160, ref, XP_503990.1, 
FG6877	Aspergillus_fumigatus#gi, 70984519, ref, XP_747766.1, , Aspergillus_nidulans#AN6361, Aspergillus_oryzae#AO090003000686, Fusarium_graminearum#FG11167.1, Phanerochaete_chrysosporium#jgi, Phchr1, 42710, gww2.21.49.1, Trichoderma_reesei#40732
FG6879	Aspergillus_fumigatus#gi, 70991581, ref, XP_750639.1, , Aspergillus_nidulans#AN5213, Aspergillus_oryzae#AO090005001554, Coccidioides_immitis#CIMG_08039.2, Stagonospora_nodorum#SNU00941.1, Trichoderma_reesei#34812
FG6885	Aspergillus_fumigatus#gi, 70991871, ref, XP_750784.1, , Aspergillus_nidulans#AN1756, Botrytis_cinerea#BC1G_06242.1, Coccidioides_immitis#CIMG_01335.2, Sclerotinia_sclerotiorum#SS1G_02133.1, Stagonospora_nodorum#SNU12384.1
FG6889	Aspergillus_fumigatus#gi, 70992357, ref, XP_751027.1, , Aspergillus_nidulans#AN10099, Aspergillus_oryzae#AO090023000469, Botrytis_cinerea#BC1G_06464.1, Magnaporthe_grisea#MGG_03915.5, Sclerotinia_sclerotiorum#SS1G_13473.1
FG689	Ashbya_gossypii#lcl, ACL120W, Aspergillus_fumigatus#gi, 71001016, ref, XP_755189.1, , Aspergillus_nidulans#AN6145, Aspergillus_oryzae#AO090011000848, Botrytis_cinerea#BC1G_10912.1, Candida_glabrata#gi, 50285435, ref, XP_445146.1, , Candida_lusitaniae#CLUG_01232.1, Chaetomium_globosum#CHG03516.1, Coccidioides_immitis#CIMG_00840.2, Cryptococcus_neoformans#gi, 58264984, ref, XP_569648.1, , Debaryomyces_hansenii#gi, 50421035, ref, XP_459062.1, , Fusarium_graminearum#FG06532.1, Kluyveromyces_lactis#gi, 50309377, ref, XP_454696.1, , Magnaporthe_grisea#MGG_07389.5, Neurospora_crassa#NCU08554.2, Phanerochaete_chrysosporium#jgi, Phchr1, 10806, fgenesh1_pm.C, Rhizopus_oryzae#RO3G_00663.1, Saccharomyces_bayanus#ORFP:13244, Saccharomyces_castelli#ORFP:Scas_Contig647.13, Saccharomyces_cerevisiae#gi, 37362669, ref, NP_012551.2, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2242.4, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1630.8, Saccharomyces_mikatae#ORFP:12244, Saccharomyces_paradoxus#ORFP:12374, Schizosaccharomyces_pombe#gi, 19075413, ref, NP_587913.1, , Sclerotinia_sclerotiorum#SS1G_08936.1, Stagonospora_nodorum#SNU13763.1, Trichoderma_reesei#38911, Ustilago_maydis#UM06003.1, Yarrowia_lipolytica#gi, 50546849, ref, XP_500894.1, 
FG6892	Aspergillus_fumigatus#gi, 70982404, ref, XP_746730.1, , Botrytis_cinerea#BC1G_09003.1, Fusarium_graminearum#FG02660.1, Magnaporthe_grisea#MGG_04715.5, Neurospora_crassa#NCU05119.2, Sclerotinia_sclerotiorum#SS1G_00886.1
FG6893	Aspergillus_fumigatus#gi, 70986723, ref, XP_748851.1, , Aspergillus_oryzae#AO090003000343, Saccharomyces_bayanus#ORFP:15662, Saccharomyces_cerevisiae#gi, 6323039, ref, NP_013111.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig2025.14, Saccharomyces_paradoxus#ORFP:14786
FG6897	Aspergillus_fumigatus#gi, 70983119, ref, XP_747087.1, , Aspergillus_nidulans#AN8405, Aspergillus_oryzae#AO090012000443, Botrytis_cinerea#BC1G_16247.1, Fusarium_graminearum#FG08029.1, Sclerotinia_sclerotiorum#SS1G_07579.1
FG6898	Aspergillus_fumigatus#gi, 70983235, ref, XP_747145.1, , Aspergillus_nidulans#AN4177, Aspergillus_oryzae#AO090010000696, Chaetomium_globosum#CHG06103.1, Neurospora_crassa#NCU00884.2, Schizosaccharomyces_pombe#gi, 19075177, ref, NP_587677.1, 
FG690	Ashbya_gossypii#lcl, AAL124W, Aspergillus_fumigatus#gi, 71001078, ref, XP_755220.1, , Aspergillus_nidulans#AN6111, Aspergillus_oryzae#AO090011000812, Botrytis_cinerea#BC1G_10425.1, Candida_glabrata#gi, 50290581, ref, XP_447723.1, , Candida_lusitaniae#CLUG_00535.1, Chaetomium_globosum#CHG02982.1, Coccidioides_immitis#CIMG_00807.2, Cryptococcus_neoformans#gi, 58264608, ref, XP_569460.1, , Debaryomyces_hansenii#gi, 50415084, ref, XP_457450.1, , Fusarium_graminearum#FG05509.1, Kluyveromyces_lactis#gi, 50305471, ref, XP_452695.1, , Magnaporthe_grisea#MGG_08860.5, Neurospora_crassa#NCU00334.2, Phanerochaete_chrysosporium#jgi, Phchr1, 121772, e_gwh2.19.12, Rhizopus_oryzae#RO3G_14643.1, Saccharomyces_bayanus#ORFP:4789, Saccharomyces_castelli#ORFP:Scas_Contig686.8, Saccharomyces_cerevisiae#gi, 6320486, ref, NP_010566.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2394.4, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1845.9, Saccharomyces_mikatae#ORFP:4674, Saccharomyces_paradoxus#ORFP:4771, Schizosaccharomyces_pombe#gi, 19075183, ref, NP_587683.1, , Sclerotinia_sclerotiorum#SS1G_13558.1, Stagonospora_nodorum#SNU13798.1, Trichoderma_reesei#30975, Ustilago_maydis#UM00978.1, Yarrowia_lipolytica#gi, 50546251, ref, XP_500645.1, 
FG6903	Aspergillus_fumigatus#gi, 70984002, ref, XP_747526.1, , Aspergillus_oryzae#AO090701000504, Chaetomium_globosum#CHG00021.1, Fusarium_graminearum#FG10918.1, Stagonospora_nodorum#SNU01015.1, Trichoderma_reesei#45986
FG6910	Aspergillus_nidulans#AN2777, Aspergillus_oryzae#AO090138000196, Botrytis_cinerea#BC1G_00816.1, Cryptococcus_neoformans#gi, 58265408, ref, XP_569860.1, , Stagonospora_nodorum#SNU01712.1, Trichoderma_reesei#35032
FG6916	Botrytis_cinerea#BC1G_12502.1, Cryptococcus_neoformans#gi, 58269076, ref, XP_571694.1, , Phanerochaete_chrysosporium#jgi, Phchr1, 136193, e_gww2.7.615, Schizosaccharomyces_pombe#gi, 19112595, ref, NP_595803.1, , Sclerotinia_sclerotiorum#SS1G_10059.1, Yarrowia_lipolytica#gi, 50552486, ref, XP_503653.1, 
FG6919	Botrytis_cinerea#BC1G_00680.1, Cryptococcus_neoformans#gi, 58270884, ref, XP_572598.1, , Phanerochaete_chrysosporium#jgi, Phchr1, 1497, fgenesh1_pg.C_, Rhizopus_oryzae#RO3G_11636.1, Sclerotinia_sclerotiorum#SS1G_00429.1, Stagonospora_nodorum#SNU09224.1
FG6920	Ashbya_gossypii#lcl, AAL145W, Candida_glabrata#gi, 50289545, ref, XP_447204.1, , Kluyveromyces_lactis#gi, 50311485, ref, XP_455767.1, , Saccharomyces_castelli#ORFP:Scas_Contig688.33, Saccharomyces_cerevisiae#gi, 6321622, ref, NP_011699.1, 
FG6929	Ashbya_gossypii#lcl, ACR236W, Candida_glabrata#gi, 50285045, ref, XP_444951.1, , Kluyveromyces_lactis#gi, 50309681, ref, XP_454852.1, , Saccharomyces_castelli#ORFP:Scas_Contig715.15, Saccharomyces_kluyveri#ORFP:Sklu_Contig2031.4
FG6931	Ashbya_gossypii#lcl, ADR391W, Candida_glabrata#gi, 50292433, ref, XP_448649.1, , Kluyveromyces_lactis#gi, 50302457, ref, XP_451163.1, , Phanerochaete_chrysosporium#jgi, Phchr1, 44033, gww2.2.973.1, Saccharomyces_kluyveri#ORFP:Sklu_Contig2404.2
FG6934	Ashbya_gossypii#lcl, AER418C, Candida_lusitaniae#CLUG_02547.1, Debaryomyces_hansenii#gi, 50419109, ref, XP_458077.1, , Kluyveromyces_lactis#gi, 50305497, ref, XP_452708.1, , Yarrowia_lipolytica#gi, 50545974, ref, XP_500524.1, 
FG6936	Ashbya_gossypii#lcl, AFL069C, Saccharomyces_bayanus#ORFP:24692, Saccharomyces_cerevisiae#gi, 33438891, ref, NP_878179.1, , Saccharomyces_mikatae#ORFP:21557, Saccharomyces_paradoxus#ORFP:22154
FG6937	Ashbya_gossypii#lcl, AFR087W, Candida_lusitaniae#CLUG_03724.1, Debaryomyces_hansenii#gi, 50422083, ref, XP_459603.1, , Kluyveromyces_lactis#gi, 50311375, ref, XP_455712.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2224.3
FG6939	Ashbya_gossypii#lcl, AFR391W, Candida_glabrata#gi, 50292399, ref, XP_448632.1, , Kluyveromyces_lactis#gi, 50305053, ref, XP_452485.1, , Saccharomyces_castelli#ORFP:Scas_Contig714.39, Saccharomyces_kluyveri#ORFP:Sklu_Contig2441.2
FG694	Ashbya_gossypii#lcl, AGL052W, Aspergillus_fumigatus#gi, 71001570, ref, XP_755466.1, , Aspergillus_nidulans#AN5880, Aspergillus_oryzae#AO090026000517, Botrytis_cinerea#BC1G_02987.1, Candida_glabrata#gi, 50286327, ref, XP_445592.1, , Candida_lusitaniae#CLUG_01088.1, Chaetomium_globosum#CHG04880.1, Coccidioides_immitis#CIMG_08199.2, Cryptococcus_neoformans#gi, 58268882, ref, XP_571597.1, , Debaryomyces_hansenii#gi, 50419729, ref, XP_458393.1, , Fusarium_graminearum#FG09587.1, Kluyveromyces_lactis#gi, 50306569, ref, XP_453258.1, , Magnaporthe_grisea#MGG_01556.5, Neurospora_crassa#NCU04387.2, Phanerochaete_chrysosporium#jgi, Phchr1, 124930, e_gwh2.11.49, Rhizopus_oryzae#RO3G_03185.1, Saccharomyces_bayanus#ORFP:8598, Saccharomyces_castelli#ORFP:Scas_Contig575.14, Saccharomyces_cerevisiae#gi, 6321457, ref, NP_011534.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2378.2, Saccharomyces_kudriavzevi#ORFP:Skud_Contig821.2, Saccharomyces_mikatae#ORFP:7551, Saccharomyces_paradoxus#ORFP:8317, Schizosaccharomyces_pombe#gi, 19113468, ref, NP_596676.1, , Sclerotinia_sclerotiorum#SS1G_07612.1, Stagonospora_nodorum#SNU12553.1, Trichoderma_reesei#42052, Ustilago_maydis#UM02064.1, Yarrowia_lipolytica#gi, 50553200, ref, XP_504010.1, 
FG6940	Ashbya_gossypii#lcl, AFR427W, Candida_glabrata#gi, 50291623, ref, XP_448244.1, , Kluyveromyces_lactis#gi, 50304419, ref, XP_452159.1, , Saccharomyces_castelli#ORFP:Scas_Contig673.23, Saccharomyces_kluyveri#ORFP:Sklu_Contig2414.5
FG695	Ashbya_gossypii#lcl, AFR744W, Aspergillus_fumigatus#gi, 71001580, ref, XP_755471.1, , Aspergillus_nidulans#AN5875, Aspergillus_oryzae#AO090026000510, Botrytis_cinerea#BC1G_15787.1, Candida_glabrata#gi, 50285113, ref, XP_444985.1, , Candida_lusitaniae#CLUG_04903.1, Chaetomium_globosum#CHG03822.1, Coccidioides_immitis#CIMG_08184.2, Cryptococcus_neoformans#gi, 58265972, ref, XP_570142.1, , Debaryomyces_hansenii#gi, 50422687, ref, XP_459920.1, , Fusarium_graminearum#FG06203.1, Kluyveromyces_lactis#gi, 50304523, ref, XP_452216.1, , Magnaporthe_grisea#MGG_06049.5, Neurospora_crassa#NCU07041.2, Phanerochaete_chrysosporium#jgi, Phchr1, 129870, e_gwh2.2.654, Rhizopus_oryzae#RO3G_15602.1, Saccharomyces_bayanus#ORFP:2380, Saccharomyces_castelli#ORFP:Scas_Contig642.16, Saccharomyces_cerevisiae#gi, 6319791, ref, NP_009872.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig1916.1, Saccharomyces_kudriavzevi#ORFP:Skud_Contig2065.14, Saccharomyces_mikatae#ORFP:2245, Saccharomyces_paradoxus#ORFP:2217, Schizosaccharomyces_pombe#gi, 19112865, ref, NP_596073.1, , Sclerotinia_sclerotiorum#SS1G_09783.1, Stagonospora_nodorum#SNU07028.1, Trichoderma_reesei#15027, Ustilago_maydis#UM03241.1, Yarrowia_lipolytica#gi, 50557280, ref, XP_506048.1, 
FG6952	Candida_glabrata#gi, 50291291, ref, XP_448078.1, , Kluyveromyces_lactis#gi, 50304631, ref, XP_452271.1, , Saccharomyces_bayanus#ORFP:5760, Saccharomyces_cerevisiae#gi, 6320714, ref, NP_010794.1, , Saccharomyces_mikatae#ORFP:5432, Saccharomyces_paradoxus#ORFP:5400
FG6955	Kluyveromyces_lactis#gi, 50305273, ref, XP_452596.1, , Saccharomyces_bayanus#ORFP:2853, Saccharomyces_cerevisiae#gi, 6319905, ref, NP_009986.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig2008.7, Saccharomyces_mikatae#ORFP:1838, Saccharomyces_paradoxus#ORFP:2635
FG6957	Kluyveromyces_lactis#gi, 50305627, ref, XP_452774.1, , Saccharomyces_bayanus#ORFP:20019, Saccharomyces_cerevisiae#gi, 82795261, ref, NP_014095.2, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2354.10, Saccharomyces_mikatae#ORFP:17749, Saccharomyces_paradoxus#ORFP:18188
FG6960	Kluyveromyces_lactis#gi, 50306279, ref, XP_453111.1, , Saccharomyces_bayanus#ORFP:5998, Saccharomyces_cerevisiae#gi, 7839166, ref, NP_058154.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1923.5, Saccharomyces_mikatae#ORFP:5618, Saccharomyces_paradoxus#ORFP:5959
FG6963	Candida_glabrata#gi, 50290905, ref, XP_447885.1, , Kluyveromyces_lactis#gi, 50306799, ref, XP_453375.1, , Saccharomyces_bayanus#ORFP:23600, Saccharomyces_cerevisiae#gi, 83578107, ref, NP_014864.2, , Saccharomyces_mikatae#ORFP:21128, Saccharomyces_paradoxus#ORFP:21149
FG6965	Kluyveromyces_lactis#gi, 50307017, ref, XP_453486.1, , Saccharomyces_cerevisiae#gi, 6323044, ref, NP_013116.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig1845.2, Saccharomyces_kudriavzevi#ORFP:Skud_Contig2025.9, Saccharomyces_mikatae#ORFP:14446, Saccharomyces_paradoxus#ORFP:14771
FG6966	Candida_glabrata#gi, 50290727, ref, XP_447796.1, , Kluyveromyces_lactis#gi, 50307415, ref, XP_453686.1, , Saccharomyces_bayanus#ORFP:11312, Saccharomyces_cerevisiae#gi, 6322187, ref, NP_012262.1, , Saccharomyces_mikatae#ORFP:11134, Saccharomyces_paradoxus#ORFP:11248
FG6967	Kluyveromyces_lactis#gi, 50307693, ref, XP_453826.1, , Saccharomyces_bayanus#ORFP:16291, Saccharomyces_castelli#ORFP:Scas_Contig682.19, Saccharomyces_cerevisiae#gi, 6323181, ref, NP_013253.1, , Saccharomyces_mikatae#ORFP:14844, Saccharomyces_paradoxus#ORFP:14243
FG6968	Kluyveromyces_lactis#gi, 50308053, ref, XP_454027.1, , Saccharomyces_bayanus#ORFP:3231, Saccharomyces_cerevisiae#gi, 93117370, ref, NP_010081.2, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1535.5, Saccharomyces_mikatae#ORFP:2497, Saccharomyces_paradoxus#ORFP:3031
FG6973	Kluyveromyces_lactis#gi, 50309653, ref, XP_454838.1, , Saccharomyces_bayanus#ORFP:3364, Saccharomyces_cerevisiae#gi, 6320031, ref, NP_010111.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1601.2, Saccharomyces_mikatae#ORFP:2597, Saccharomyces_paradoxus#ORFP:3145
FG6976	Kluyveromyces_lactis#gi, 50310005, ref, XP_455016.1, , Saccharomyces_bayanus#ORFP:1610, Saccharomyces_cerevisiae#gi, 6319671, ref, NP_009753.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1989.4, Saccharomyces_mikatae#ORFP:534, Saccharomyces_paradoxus#ORFP:1763
FG6981	Candida_glabrata#gi, 50288411, ref, XP_446635.1, , Saccharomyces_bayanus#ORFP:210, Saccharomyces_castelli#ORFP:Scas_Contig592.15, Saccharomyces_cerevisiae#gi, 6319292, ref, NP_009375.1, , Saccharomyces_mikatae#ORFP:190, Saccharomyces_paradoxus#ORFP:303
FG6983	Saccharomyces_bayanus#ORFP:1266, Saccharomyces_castelli#ORFP:Scas_Contig715.32, Saccharomyces_cerevisiae#gi, 6319365, ref, NP_009447.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1948.3, Saccharomyces_mikatae#ORFP:1691, Saccharomyces_paradoxus#ORFP:730
FG6984	Saccharomyces_bayanus#ORFP:1224, Saccharomyces_castelli#ORFP:Scas_Contig672.5, Saccharomyces_cerevisiae#gi, 6319381, ref, NP_009463.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1495.7, Saccharomyces_mikatae#ORFP:1654, Saccharomyces_paradoxus#ORFP:688
FG6989	Candida_glabrata#gi, 50292631, ref, XP_448748.1, , Saccharomyces_bayanus#ORFP:1978, Saccharomyces_cerevisiae#gi, 6319581, ref, NP_009663.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2286.3, Saccharomyces_mikatae#ORFP:847, Saccharomyces_paradoxus#ORFP:1432
FG6991	Saccharomyces_bayanus#ORFP:1896, Saccharomyces_castelli#ORFP:Scas_Contig591.5, Saccharomyces_cerevisiae#gi, 6319595, ref, NP_009677.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1759.3, Saccharomyces_mikatae#ORFP:788, Saccharomyces_paradoxus#ORFP:1492
FG6992	Saccharomyces_bayanus#ORFP:1859, Saccharomyces_castelli#ORFP:Scas_Contig516.3, Saccharomyces_cerevisiae#gi, 6319604, ref, NP_009686.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1937.3, Saccharomyces_mikatae#ORFP:761, Saccharomyces_paradoxus#ORFP:1523
FG6993	Candida_glabrata#gi, 50285559, ref, XP_445208.1, , Saccharomyces_bayanus#ORFP:1855, Saccharomyces_cerevisiae#gi, 6319605, ref, NP_009687.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1937.4, Saccharomyces_mikatae#ORFP:758, Saccharomyces_paradoxus#ORFP:1525
FG6997	Candida_glabrata#gi, 50292181, ref, XP_448523.1, , Saccharomyces_bayanus#ORFP:1468, Saccharomyces_castelli#ORFP:Scas_Contig686.25, Saccharomyces_cerevisiae#gi, 6319702, ref, NP_009784.1, , Saccharomyces_mikatae#ORFP:4783, Saccharomyces_paradoxus#ORFP:1898
FG6998	Saccharomyces_bayanus#ORFP:2117, Saccharomyces_castelli#ORFP:Scas_Contig597.4, Saccharomyces_cerevisiae#gi, 6319717, ref, NP_009799.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1387.2, Saccharomyces_mikatae#ORFP:4848, Saccharomyces_paradoxus#ORFP:1967
FG7001	Saccharomyces_bayanus#ORFP:2372, Saccharomyces_castelli#ORFP:Scas_Contig642.17, Saccharomyces_cerevisiae#gi, 10383754, ref, NP_009871.2, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig2065.15, Saccharomyces_mikatae#ORFP:2250, Saccharomyces_paradoxus#ORFP:2210
FG7002	Saccharomyces_bayanus#ORFP:2407, Saccharomyces_castelli#ORFP:Scas_Contig642.10, Saccharomyces_cerevisiae#gi, 10383756, ref, NP_009879.2, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig2065.6, Saccharomyces_mikatae#ORFP:2213, Saccharomyces_paradoxus#ORFP:2247
FG7004	Candida_glabrata#gi, 50288451, ref, XP_446655.1, , Saccharomyces_bayanus#ORFP:2610, Saccharomyces_cerevisiae#gi, 6319848, ref, NP_009929.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1966.9, Saccharomyces_mikatae#ORFP:2050, Saccharomyces_paradoxus#ORFP:2420
FG7008	Saccharomyces_bayanus#ORFP:3180, Saccharomyces_castelli#ORFP:Scas_Contig677.11, Saccharomyces_cerevisiae#gi, 6319981, ref, NP_010061.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1815.8, Saccharomyces_mikatae#ORFP:2424, Saccharomyces_paradoxus#ORFP:2954
FG7012	Candida_glabrata#gi, 50286057, ref, XP_445457.1, , Saccharomyces_bayanus#ORFP:3780, Saccharomyces_cerevisiae#gi, 6320146, ref, NP_010226.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1366.2, Saccharomyces_mikatae#ORFP:3015, Saccharomyces_paradoxus#ORFP:3545
FG7016	Saccharomyces_bayanus#ORFP:21238, Saccharomyces_castelli#ORFP:Scas_Contig718.30, Saccharomyces_cerevisiae#gi, 6320261, ref, NP_010341.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1307.2, Saccharomyces_mikatae#ORFP:3494, Saccharomyces_paradoxus#ORFP:3952
FG7018	Saccharomyces_bayanus#ORFP:21204, Saccharomyces_cerevisiae#gi, 6320273, ref, NP_010353.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2049.5, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1900.8, Saccharomyces_mikatae#ORFP:3458, Saccharomyces_paradoxus#ORFP:3982
FG702	Ashbya_gossypii#lcl, AAR070C, Aspergillus_fumigatus#gi, 71002142, ref, XP_755752.1, , Aspergillus_nidulans#AN6348, Aspergillus_oryzae#AO090023000133, Botrytis_cinerea#BC1G_14141.1, Candida_glabrata#gi, 50290119, ref, XP_447491.1, , Candida_lusitaniae#CLUG_03662.1, Chaetomium_globosum#CHG02961.1, Coccidioides_immitis#CIMG_05487.2, Cryptococcus_neoformans#gi, 58265812, ref, XP_570062.1, , Debaryomyces_hansenii#gi, 50413121, ref, XP_457210.1, , Fusarium_graminearum#FG05578.1, Kluyveromyces_lactis#gi, 50310665, ref, XP_455354.1, , Magnaporthe_grisea#MGG_08885.5, Neurospora_crassa#NCU00371.2, Phanerochaete_chrysosporium#jgi, Phchr1, 137219, e_gww2.3.540, Rhizopus_oryzae#RO3G_14542.1, Saccharomyces_bayanus#ORFP:21730, Saccharomyces_castelli#ORFP:Scas_Contig625.18, Saccharomyces_cerevisiae#gi, 6324344, ref, NP_014414.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2020.2, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1660.2, Saccharomyces_mikatae#ORFP:18742, Saccharomyces_paradoxus#ORFP:19394, Schizosaccharomyces_pombe#gi, 19075496, ref, NP_587996.1, , Sclerotinia_sclerotiorum#SS1G_13702.1, Stagonospora_nodorum#SNU12696.1, Trichoderma_reesei#37259, Ustilago_maydis#UM04489.1, Yarrowia_lipolytica#gi, 50557202, ref, XP_506009.1, 
FG7029	Saccharomyces_bayanus#ORFP:4390, Saccharomyces_castelli#ORFP:Scas_Contig682.5, Saccharomyces_cerevisiae#gi, 6320387, ref, NP_010467.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1600.2, Saccharomyces_mikatae#ORFP:3911, Saccharomyces_paradoxus#ORFP:4428
FG7030	Candida_glabrata#gi, 50287551, ref, XP_446205.1, , Saccharomyces_bayanus#ORFP:4475, Saccharomyces_castelli#ORFP:Scas_Contig596.6, Saccharomyces_cerevisiae#gi, 37362632, ref, NP_010491.2, , Saccharomyces_mikatae#ORFP:4160, Saccharomyces_paradoxus#ORFP:4498
FG7032	Saccharomyces_bayanus#ORFP:4658, Saccharomyces_castelli#ORFP:Scas_Contig721.63, Saccharomyces_cerevisiae#gi, 6320451, ref, NP_010531.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1915.2, Saccharomyces_mikatae#ORFP:4010, Saccharomyces_paradoxus#ORFP:4652
FG7033	Saccharomyces_bayanus#ORFP:4809, Saccharomyces_cerevisiae#gi, 6320491, ref, NP_010571.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2190.3, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1767.3, Saccharomyces_mikatae#ORFP:4657, Saccharomyces_paradoxus#ORFP:4786
FG7037	Candida_glabrata#gi, 50284887, ref, XP_444871.1, , Saccharomyces_bayanus#ORFP:5105, Saccharomyces_cerevisiae#gi, 6320557, ref, NP_010637.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig2047.10, Saccharomyces_mikatae#ORFP:4388, Saccharomyces_paradoxus#ORFP:5043
FG7038	Saccharomyces_bayanus#ORFP:5156, Saccharomyces_castelli#ORFP:Scas_Contig658.3, Saccharomyces_cerevisiae#gi, 6320571, ref, NP_010651.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1964.9, Saccharomyces_mikatae#ORFP:4338, Saccharomyces_paradoxus#ORFP:5081
FG7039	Candida_glabrata#gi, 50284925, ref, XP_444890.1, , Saccharomyces_bayanus#ORFP:5181, Saccharomyces_castelli#ORFP:Scas_Contig676.6, Saccharomyces_cerevisiae#gi, 6320578, ref, NP_010658.1, , Saccharomyces_mikatae#ORFP:4315, Saccharomyces_paradoxus#ORFP:5102
